keyword,frequency,year
dimension ordering,0,2002
dimension ordering,1,2003
dimension ordering,0,2004
dimension ordering,0,2005
dimension ordering,0,2006
dimension ordering,0,2007
dimension ordering,0,2008
dimension ordering,0,2009
dimension ordering,0,2010
dimension ordering,0,2011
dimension ordering,0,2012
dimension ordering,0,2013
dimension ordering,0,2014
dimension ordering,0,2015
direct manipulation,0,1990
direct manipulation,0,1991
direct manipulation,0,1992
direct manipulation,0,1993
direct manipulation,0,1994
direct manipulation,0,1995
direct manipulation,0,1996
direct manipulation,1,1997
direct manipulation,0,1998
direct manipulation,0,1999
direct manipulation,0,2000
direct manipulation,0,2001
direct manipulation,0,2002
direct manipulation,0,2003
direct manipulation,0,2004
direct manipulation,0,2005
direct manipulation,0,2006
direct manipulation,0,2007
direct manipulation,0,2008
direct manipulation,0,2009
direct manipulation,0,2010
direct manipulation,0,2011
direct manipulation,0,2012
direct manipulation,0,2013
direct manipulation,0,2014
direct manipulation,0,2015
directed graph layout,0,1990
directed graph layout,0,1991
directed graph layout,0,1992
directed graph layout,0,1993
directed graph layout,0,1994
directed graph layout,0,1995
directed graph layout,0,1996
directed graph layout,0,1997
directed graph layout,0,1998
directed graph layout,0,1999
directed graph layout,0,2000
directed graph layout,0,2001
directed graph layout,0,2002
directed graph layout,0,2003
directed graph layout,0,2004
directed graph layout,1,2005
directed graph layout,0,2006
directed graph layout,0,2007
directed graph layout,0,2008
directed graph layout,0,2009
directed graph layout,0,2010
directed graph layout,0,2011
directed graph layout,0,2012
directed graph layout,0,2013
directed graph layout,0,2014
directed graph layout,0,2015
directed graphs,0,1990
directed graphs,0,1991
directed graphs,0,1992
directed graphs,0,1993
directed graphs,0,1994
directed graphs,0,1995
directed graphs,0,1996
directed graphs,1,1997
directed graphs,0,1998
directed graphs,0,1999
directed graphs,0,2000
directed graphs,0,2001
directed graphs,0,2002
directed graphs,0,2003
directed graphs,0,2004
directed graphs,0,2005
directed graphs,0,2006
directed graphs,0,2007
directed graphs,0,2008
directed graphs,0,2009
directed graphs,0,2010
directed graphs,0,2011
directed graphs,0,2012
directed graphs,0,2013
directed graphs,0,2014
directed graphs,0,2015
Displays,0,1990
Displays,0,1991
Displays,0,1992
Displays,0,1993
Displays,0,1994
Displays,0,1995
Displays,0,1996
Displays,0,1997
Displays,0,1998
Displays,0,1999
Displays,0,2000
Displays,0,2001
Displays,0,2002
Displays,0,2003
Displays,0,2004
Displays,0,2005
Displays,0,2006
Displays,0,2007
Displays,0,2008
Displays,0,2009
Displays,0,2010
Displays,0,2011
Displays,0,2012
Displays,2,2013
Displays,0,2014
Displays,0,2015
diversity sampling,0,1990
diversity sampling,0,1991
diversity sampling,0,1992
diversity sampling,0,1993
diversity sampling,0,1994
diversity sampling,0,1995
diversity sampling,0,1996
diversity sampling,0,1997
diversity sampling,0,1998
diversity sampling,0,1999
diversity sampling,0,2000
diversity sampling,0,2001
diversity sampling,0,2002
diversity sampling,1,2003
diversity sampling,0,2004
diversity sampling,0,2005
diversity sampling,0,2006
diversity sampling,0,2007
diversity sampling,0,2008
diversity sampling,0,2009
diversity sampling,0,2010
diversity sampling,0,2011
diversity sampling,0,2012
diversity sampling,0,2013
diversity sampling,0,2014
diversity sampling,0,2015
documents,0,1990
documents,0,1991
documents,0,1992
documents,0,1993
documents,0,1994
documents,1,1995
documents,0,1996
documents,0,1997
documents,0,1998
documents,0,1999
documents,0,2000
documents,0,2001
documents,0,2002
documents,0,2003
documents,0,2004
documents,0,2005
documents,0,2006
documents,0,2007
documents,0,2008
documents,0,2009
documents,0,2010
documents,0,2011
documents,0,2012
documents,0,2013
documents,0,2014
documents,0,2015
Domino,0,1990
Domino,0,1991
Domino,0,1992
Domino,0,1993
Domino,0,1994
Domino,0,1995
Domino,0,1996
Domino,0,1997
Domino,0,1998
Domino,0,1999
Domino,0,2000
Domino,0,2001
Domino,0,2002
Domino,0,2003
Domino,0,2004
Domino,0,2005
Domino,0,2006
Domino,0,2007
Domino,0,2008
Domino,0,2009
Domino,0,2010
Domino,0,2011
Domino,0,2012
Domino,0,2013
Domino,1,2014
Domino,0,2015
dynamic query,0,1990
dynamic query,0,1991
dynamic query,0,1992
dynamic query,0,1993
dynamic query,0,1994
dynamic query,0,1995
dynamic query,0,1996
dynamic query,0,1997
dynamic query,0,1998
dynamic query,0,1999
dynamic query,0,2000
dynamic query,0,2001
dynamic query,0,2002
dynamic query,1,2003
dynamic query,0,2004
dynamic query,0,2005
dynamic query,0,2006
dynamic query,0,2007
dynamic query,0,2008
dynamic query,0,2009
dynamic query,0,2010
dynamic query,0,2011
dynamic query,0,2012
dynamic query,0,2013
dynamic query,0,2014
dynamic query,0,2015
dynamic query interfaces,0,1990
dynamic query interfaces,0,1991
dynamic query interfaces,0,1992
dynamic query interfaces,0,1993
dynamic query interfaces,0,1994
dynamic query interfaces,0,1995
dynamic query interfaces,0,1996
dynamic query interfaces,1,1997
dynamic query interfaces,0,1998
dynamic query interfaces,0,1999
dynamic query interfaces,0,2000
dynamic query interfaces,0,2001
dynamic query interfaces,0,2002
dynamic query interfaces,0,2003
dynamic query interfaces,0,2004
dynamic query interfaces,0,2005
dynamic query interfaces,0,2006
dynamic query interfaces,0,2007
dynamic query interfaces,0,2008
dynamic query interfaces,0,2009
dynamic query interfaces,0,2010
dynamic query interfaces,0,2011
dynamic query interfaces,0,2012
dynamic query interfaces,0,2013
dynamic query interfaces,0,2014
dynamic query interfaces,0,2015
dynamic query sliders,0,1990
dynamic query sliders,0,1991
dynamic query sliders,0,1992
dynamic query sliders,0,1993
dynamic query sliders,0,1994
dynamic query sliders,0,1995
dynamic query sliders,0,1996
dynamic query sliders,0,1997
dynamic query sliders,0,1998
dynamic query sliders,0,1999
dynamic query sliders,0,2000
dynamic query sliders,0,2001
dynamic query sliders,0,2002
dynamic query sliders,1,2003
dynamic query sliders,0,2004
dynamic query sliders,0,2005
dynamic query sliders,0,2006
dynamic query sliders,0,2007
dynamic query sliders,0,2008
dynamic query sliders,0,2009
dynamic query sliders,0,2010
dynamic query sliders,0,2011
dynamic query sliders,0,2012
dynamic query sliders,0,2013
dynamic query sliders,0,2014
dynamic query sliders,0,2015
dynamic visual context management,0,1990
dynamic visual context management,0,1991
dynamic visual context management,0,1992
dynamic visual context management,0,1993
dynamic visual context management,0,1994
dynamic visual context management,0,1995
dynamic visual context management,0,1996
dynamic visual context management,0,1997
dynamic visual context management,0,1998
dynamic visual context management,0,1999
dynamic visual context management,0,2000
dynamic visual context management,0,2001
dynamic visual context management,0,2002
dynamic visual context management,0,2003
dynamic visual context management,0,2004
dynamic visual context management,1,2005
dynamic visual context management,0,2006
dynamic visual context management,0,2007
dynamic visual context management,0,2008
dynamic visual context management,0,2009
dynamic visual context management,0,2010
dynamic visual context management,0,2011
dynamic visual context management,0,2012
dynamic visual context management,0,2013
dynamic visual context management,0,2014
dynamic visual context management,0,2015
Ecosystem,0,1990
Ecosystem,0,1991
Ecosystem,0,1992
Ecosystem,0,1993
Ecosystem,0,1994
Ecosystem,0,1995
Ecosystem,0,1996
Ecosystem,0,1997
Ecosystem,0,1998
Ecosystem,0,1999
Ecosystem,0,2000
Ecosystem,0,2001
Ecosystem,0,2002
Ecosystem,0,2003
Ecosystem,0,2004
Ecosystem,0,2005
Ecosystem,0,2006
Ecosystem,0,2007
Ecosystem,0,2008
Ecosystem,0,2009
Ecosystem,0,2010
Ecosystem,0,2011
Ecosystem,0,2012
Ecosystem,2,2013
Ecosystem,0,2014
Ecosystem,0,2015
Ecosystems,0,1990
Ecosystems,0,1991
Ecosystems,0,1992
Ecosystems,0,1993
Ecosystems,0,1994
Ecosystems,0,1995
Ecosystems,0,1996
Ecosystems,0,1997
Ecosystems,0,1998
Ecosystems,0,1999
Ecosystems,0,2000
Ecosystems,0,2001
Ecosystems,0,2002
Ecosystems,0,2003
Ecosystems,0,2004
Ecosystems,0,2005
Ecosystems,0,2006
Ecosystems,0,2007
Ecosystems,0,2008
Ecosystems,0,2009
Ecosystems,0,2010
Ecosystems,0,2011
Ecosystems,0,2012
Ecosystems,2,2013
Ecosystems,0,2014
Ecosystems,0,2015
Edgelens,0,1990
Edgelens,0,1991
Edgelens,0,1992
Edgelens,0,1993
Edgelens,0,1994
Edgelens,0,1995
Edgelens,0,1996
Edgelens,0,1997
Edgelens,0,1998
Edgelens,0,1999
Edgelens,0,2000
Edgelens,0,2001
Edgelens,0,2002
Edgelens,1,2003
Edgelens,0,2004
Edgelens,0,2005
Edgelens,0,2006
Edgelens,0,2007
Edgelens,0,2008
Edgelens,0,2009
Edgelens,0,2010
Edgelens,0,2011
Edgelens,0,2012
Edgelens,0,2013
Edgelens,0,2014
Edgelens,0,2015
election,0,1990
election,0,1991
election,0,1992
election,0,1993
election,0,1994
election,0,1995
election,0,1996
election,0,1997
election,0,1998
election,0,1999
election,0,2000
election,0,2001
election,0,2002
election,0,2003
election,0,2004
election,0,2005
election,0,2006
election,0,2007
election,0,2008
election,0,2009
election,0,2010
election,1,2011
election,0,2012
election,0,2013
election,0,2014
election,0,2015
Encoding,0,1990
Encoding,0,1991
Encoding,0,1992
Encoding,0,1993
Encoding,0,1994
Encoding,0,1995
Encoding,0,1996
Encoding,0,1997
Encoding,0,1998
Encoding,0,1999
Encoding,0,2000
Encoding,0,2001
Encoding,0,2002
Encoding,0,2003
Encoding,0,2004
Encoding,0,2005
Encoding,0,2006
Encoding,0,2007
Encoding,0,2008
Encoding,0,2009
Encoding,0,2010
Encoding,0,2011
Encoding,0,2012
Encoding,0,2013
Encoding,0,2014
Encoding,10,2015
Energy,0,1990
Energy,0,1991
Energy,0,1992
Energy,0,1993
Energy,0,1994
Energy,0,1995
Energy,0,1996
Energy,0,1997
Energy,0,1998
Energy,0,1999
Energy,0,2000
Energy,0,2001
Energy,0,2002
Energy,0,2003
Energy,0,2004
Energy,0,2005
Energy,0,2006
Energy,0,2007
Energy,0,2008
Energy,0,2009
Energy,0,2010
Energy,0,2011
Energy,0,2012
Energy,0,2013
Energy,0,2014
Energy,1,2015
enhanced visualization,0,1990
enhanced visualization,0,1991
enhanced visualization,0,1992
enhanced visualization,0,1993
enhanced visualization,0,1994
enhanced visualization,0,1995
enhanced visualization,0,1996
enhanced visualization,0,1997
enhanced visualization,1,1998
enhanced visualization,0,1999
enhanced visualization,0,2000
enhanced visualization,0,2001
enhanced visualization,0,2002
enhanced visualization,0,2003
enhanced visualization,0,2004
enhanced visualization,0,2005
enhanced visualization,0,2006
enhanced visualization,0,2007
enhanced visualization,0,2008
enhanced visualization,0,2009
enhanced visualization,0,2010
enhanced visualization,0,2011
enhanced visualization,0,2012
enhanced visualization,0,2013
enhanced visualization,0,2014
enhanced visualization,0,2015
environmental processes,0,1990
environmental processes,0,1991
environmental processes,0,1992
environmental processes,0,1993
environmental processes,0,1994
environmental processes,0,1995
environmental processes,0,1996
environmental processes,0,1997
environmental processes,0,1998
environmental processes,0,1999
environmental processes,1,2000
environmental processes,0,2001
environmental processes,0,2002
environmental processes,0,2003
environmental processes,0,2004
environmental processes,0,2005
environmental processes,0,2006
environmental processes,0,2007
environmental processes,0,2008
environmental processes,0,2009
environmental processes,0,2010
environmental processes,0,2011
environmental processes,0,2012
environmental processes,0,2013
environmental processes,0,2014
environmental processes,0,2015
EPA case study,0,1990
EPA case study,0,1991
EPA case study,0,1992
EPA case study,0,1993
EPA case study,0,1994
EPA case study,1,1995
EPA case study,0,1996
EPA case study,0,1997
EPA case study,0,1998
EPA case study,0,1999
EPA case study,0,2000
EPA case study,0,2001
EPA case study,0,2002
EPA case study,0,2003
EPA case study,0,2004
EPA case study,0,2005
EPA case study,0,2006
EPA case study,0,2007
EPA case study,0,2008
EPA case study,0,2009
EPA case study,0,2010
EPA case study,0,2011
EPA case study,0,2012
EPA case study,0,2013
EPA case study,0,2014
EPA case study,0,2015
eSeeTrack,0,1990
eSeeTrack,0,1991
eSeeTrack,0,1992
eSeeTrack,0,1993
eSeeTrack,0,1994
eSeeTrack,0,1995
eSeeTrack,0,1996
eSeeTrack,0,1997
eSeeTrack,0,1998
eSeeTrack,0,1999
eSeeTrack,0,2000
eSeeTrack,0,2001
eSeeTrack,0,2002
eSeeTrack,0,2003
eSeeTrack,0,2004
eSeeTrack,0,2005
eSeeTrack,0,2006
eSeeTrack,0,2007
eSeeTrack,0,2008
eSeeTrack,0,2009
eSeeTrack,1,2010
eSeeTrack,0,2011
eSeeTrack,0,2012
eSeeTrack,0,2013
eSeeTrack,0,2014
eSeeTrack,0,2015
Estimation,0,1990
Estimation,0,1991
Estimation,0,1992
Estimation,0,1993
Estimation,0,1994
Estimation,0,1995
Estimation,0,1996
Estimation,0,1997
Estimation,0,1998
Estimation,0,1999
Estimation,0,2000
Estimation,0,2001
Estimation,0,2002
Estimation,0,2003
Estimation,0,2004
Estimation,0,2005
Estimation,0,2006
Estimation,0,2007
Estimation,0,2008
Estimation,0,2009
Estimation,0,2010
Estimation,0,2011
Estimation,0,2012
Estimation,0,2013
Estimation,1,2014
Estimation,0,2015
Evaluation,0,1990
Evaluation,0,1991
Evaluation,0,1992
Evaluation,0,1993
Evaluation,0,1994
Evaluation,0,1995
Evaluation,0,1996
Evaluation,0,1997
Evaluation,0,1998
Evaluation,0,1999
Evaluation,0,2000
Evaluation,0,2001
Evaluation,0,2002
Evaluation,0,2003
Evaluation,0,2004
Evaluation,0,2005
Evaluation,0,2006
Evaluation,0,2007
Evaluation,0,2008
Evaluation,0,2009
Evaluation,0,2010
Evaluation,0,2011
Evaluation,0,2012
Evaluation,0,2013
Evaluation,1,2014
Evaluation,0,2015
evolutionary trees,0,1990
evolutionary trees,0,1991
evolutionary trees,0,1992
evolutionary trees,0,1993
evolutionary trees,0,1994
evolutionary trees,0,1995
evolutionary trees,0,1996
evolutionary trees,0,1997
evolutionary trees,0,1998
evolutionary trees,0,1999
evolutionary trees,0,2000
evolutionary trees,0,2001
evolutionary trees,1,2002
evolutionary trees,0,2003
evolutionary trees,0,2004
evolutionary trees,0,2005
evolutionary trees,0,2006
evolutionary trees,0,2007
evolutionary trees,0,2008
evolutionary trees,0,2009
evolutionary trees,0,2010
evolutionary trees,0,2011
evolutionary trees,0,2012
evolutionary trees,0,2013
evolutionary trees,0,2014
evolutionary trees,0,2015
example-based graphics generation,0,1990
example-based graphics generation,0,1991
example-based graphics generation,0,1992
example-based graphics generation,0,1993
example-based graphics generation,0,1994
example-based graphics generation,0,1995
example-based graphics generation,0,1996
example-based graphics generation,0,1997
example-based graphics generation,0,1998
example-based graphics generation,0,1999
example-based graphics generation,0,2000
example-based graphics generation,0,2001
example-based graphics generation,1,2002
example-based graphics generation,0,2003
example-based graphics generation,0,2004
example-based graphics generation,0,2005
example-based graphics generation,0,2006
example-based graphics generation,0,2007
example-based graphics generation,0,2008
example-based graphics generation,0,2009
example-based graphics generation,0,2010
example-based graphics generation,0,2011
example-based graphics generation,0,2012
example-based graphics generation,0,2013
example-based graphics generation,0,2014
example-based graphics generation,0,2015
Exemplar,0,1990
Exemplar,0,1991
Exemplar,0,1992
Exemplar,0,1993
Exemplar,0,1994
Exemplar,0,1995
Exemplar,0,1996
Exemplar,0,1997
Exemplar,0,1998
Exemplar,0,1999
Exemplar,0,2000
Exemplar,0,2001
Exemplar,0,2002
Exemplar,0,2003
Exemplar,0,2004
Exemplar,0,2005
Exemplar,0,2006
Exemplar,0,2007
Exemplar,0,2008
Exemplar,1,2009
Exemplar,0,2010
Exemplar,0,2011
Exemplar,0,2012
Exemplar,0,2013
Exemplar,0,2014
Exemplar,0,2015
experimental investigation,0,1990
experimental investigation,0,1991
experimental investigation,0,1992
experimental investigation,0,1993
experimental investigation,0,1994
experimental investigation,0,1995
experimental investigation,0,1996
experimental investigation,0,1997
experimental investigation,0,1998
experimental investigation,0,1999
experimental investigation,0,2000
experimental investigation,0,2001
experimental investigation,0,2002
experimental investigation,1,2003
experimental investigation,0,2004
experimental investigation,0,2005
experimental investigation,0,2006
experimental investigation,0,2007
experimental investigation,0,2008
experimental investigation,0,2009
experimental investigation,0,2010
experimental investigation,0,2011
experimental investigation,0,2012
experimental investigation,0,2013
experimental investigation,0,2014
experimental investigation,0,2015
extended parallel coordinates,0,1990
extended parallel coordinates,0,1991
extended parallel coordinates,0,1992
extended parallel coordinates,0,1993
extended parallel coordinates,0,1994
extended parallel coordinates,0,1995
extended parallel coordinates,0,1996
extended parallel coordinates,0,1997
extended parallel coordinates,0,1998
extended parallel coordinates,0,1999
extended parallel coordinates,0,2000
extended parallel coordinates,0,2001
extended parallel coordinates,1,2002
extended parallel coordinates,0,2003
extended parallel coordinates,0,2004
extended parallel coordinates,0,2005
extended parallel coordinates,0,2006
extended parallel coordinates,0,2007
extended parallel coordinates,0,2008
extended parallel coordinates,0,2009
extended parallel coordinates,0,2010
extended parallel coordinates,0,2011
extended parallel coordinates,0,2012
extended parallel coordinates,0,2013
extended parallel coordinates,0,2014
extended parallel coordinates,0,2015
Eyes,0,1990
Eyes,0,1991
Eyes,0,1992
Eyes,0,1993
Eyes,0,1994
Eyes,0,1995
Eyes,0,1996
Eyes,0,1997
Eyes,0,1998
Eyes,0,1999
Eyes,0,2000
Eyes,0,2001
Eyes,0,2002
Eyes,0,2003
Eyes,0,2004
Eyes,0,2005
Eyes,0,2006
Eyes,1,2007
Eyes,0,2008
Eyes,0,2009
Eyes,0,2010
Eyes,0,2011
Eyes,0,2012
Eyes,0,2013
Eyes,0,2014
Eyes,0,2015
FacetAtlas,0,1990
FacetAtlas,0,1991
FacetAtlas,0,1992
FacetAtlas,0,1993
FacetAtlas,0,1994
FacetAtlas,0,1995
FacetAtlas,0,1996
FacetAtlas,0,1997
FacetAtlas,0,1998
FacetAtlas,0,1999
FacetAtlas,0,2000
FacetAtlas,0,2001
FacetAtlas,0,2002
FacetAtlas,0,2003
FacetAtlas,0,2004
FacetAtlas,0,2005
FacetAtlas,0,2006
FacetAtlas,0,2007
FacetAtlas,0,2008
FacetAtlas,0,2009
FacetAtlas,1,2010
FacetAtlas,0,2011
FacetAtlas,0,2012
FacetAtlas,0,2013
FacetAtlas,0,2014
FacetAtlas,0,2015
fast multiscale eigenvectors computation,0,1990
fast multiscale eigenvectors computation,0,1991
fast multiscale eigenvectors computation,0,1992
fast multiscale eigenvectors computation,0,1993
fast multiscale eigenvectors computation,0,1994
fast multiscale eigenvectors computation,0,1995
fast multiscale eigenvectors computation,0,1996
fast multiscale eigenvectors computation,0,1997
fast multiscale eigenvectors computation,0,1998
fast multiscale eigenvectors computation,0,1999
fast multiscale eigenvectors computation,0,2000
fast multiscale eigenvectors computation,0,2001
fast multiscale eigenvectors computation,1,2002
fast multiscale eigenvectors computation,0,2003
fast multiscale eigenvectors computation,0,2004
fast multiscale eigenvectors computation,0,2005
fast multiscale eigenvectors computation,0,2006
fast multiscale eigenvectors computation,0,2007
fast multiscale eigenvectors computation,0,2008
fast multiscale eigenvectors computation,0,2009
fast multiscale eigenvectors computation,0,2010
fast multiscale eigenvectors computation,0,2011
fast multiscale eigenvectors computation,0,2012
fast multiscale eigenvectors computation,0,2013
fast multiscale eigenvectors computation,0,2014
fast multiscale eigenvectors computation,0,2015
field study,0,1990
field study,0,1991
field study,0,1992
field study,0,1993
field study,0,1994
field study,0,1995
field study,0,1996
field study,0,1997
field study,0,1998
field study,0,1999
field study,0,2000
field study,0,2001
field study,0,2002
field study,0,2003
field study,0,2004
field study,0,2005
field study,0,2006
field study,0,2007
field study,0,2008
field study,0,2009
field study,0,2010
field study,1,2011
field study,0,2012
field study,0,2013
field study,0,2014
field study,0,2015
financial information spreadsheet,0,1990
financial information spreadsheet,0,1991
financial information spreadsheet,0,1992
financial information spreadsheet,0,1993
financial information spreadsheet,0,1994
financial information spreadsheet,0,1995
financial information spreadsheet,1,1996
financial information spreadsheet,0,1997
financial information spreadsheet,0,1998
financial information spreadsheet,0,1999
financial information spreadsheet,0,2000
financial information spreadsheet,0,2001
financial information spreadsheet,0,2002
financial information spreadsheet,0,2003
financial information spreadsheet,0,2004
financial information spreadsheet,0,2005
financial information spreadsheet,0,2006
financial information spreadsheet,0,2007
financial information spreadsheet,0,2008
financial information spreadsheet,0,2009
financial information spreadsheet,0,2010
financial information spreadsheet,0,2011
financial information spreadsheet,0,2012
financial information spreadsheet,0,2013
financial information spreadsheet,0,2014
financial information spreadsheet,0,2015
financial institution,0,1990
financial institution,0,1991
financial institution,0,1992
financial institution,0,1993
financial institution,0,1994
financial institution,0,1995
financial institution,0,1996
financial institution,1,1997
financial institution,0,1998
financial institution,0,1999
financial institution,0,2000
financial institution,0,2001
financial institution,0,2002
financial institution,0,2003
financial institution,0,2004
financial institution,0,2005
financial institution,0,2006
financial institution,0,2007
financial institution,0,2008
financial institution,0,2009
financial institution,0,2010
financial institution,0,2011
financial institution,0,2012
financial institution,0,2013
financial institution,0,2014
financial institution,0,2015
FINESSE,0,1990
FINESSE,0,1991
FINESSE,0,1992
FINESSE,0,1993
FINESSE,0,1994
FINESSE,0,1995
FINESSE,1,1996
FINESSE,0,1997
FINESSE,0,1998
FINESSE,0,1999
FINESSE,0,2000
FINESSE,0,2001
FINESSE,0,2002
FINESSE,0,2003
FINESSE,0,2004
FINESSE,0,2005
FINESSE,0,2006
FINESSE,0,2007
FINESSE,0,2008
FINESSE,0,2009
FINESSE,0,2010
FINESSE,0,2011
FINESSE,0,2012
FINESSE,0,2013
FINESSE,0,2014
FINESSE,0,2015
fisheye,0,1990
fisheye,0,1991
fisheye,0,1992
fisheye,0,1993
fisheye,0,1994
fisheye,0,1995
fisheye,0,1996
fisheye,0,1997
fisheye,0,1998
fisheye,0,1999
fisheye,0,2000
fisheye,0,2001
fisheye,0,2002
fisheye,0,2003
fisheye,0,2004
fisheye,0,2005
fisheye,1,2006
fisheye,0,2007
fisheye,0,2008
fisheye,0,2009
fisheye,0,2010
fisheye,0,2011
fisheye,0,2012
fisheye,0,2013
fisheye,0,2014
fisheye,0,2015
flexible information visualization,0,1990
flexible information visualization,0,1991
flexible information visualization,0,1992
flexible information visualization,0,1993
flexible information visualization,0,1994
flexible information visualization,0,1995
flexible information visualization,0,1996
flexible information visualization,0,1997
flexible information visualization,0,1998
flexible information visualization,0,1999
flexible information visualization,0,2000
flexible information visualization,0,2001
flexible information visualization,1,2002
flexible information visualization,0,2003
flexible information visualization,0,2004
flexible information visualization,0,2005
flexible information visualization,0,2006
flexible information visualization,0,2007
flexible information visualization,0,2008
flexible information visualization,0,2009
flexible information visualization,0,2010
flexible information visualization,0,2011
flexible information visualization,0,2012
flexible information visualization,0,2013
flexible information visualization,0,2014
flexible information visualization,0,2015
FlowVizMenu,0,1990
FlowVizMenu,0,1991
FlowVizMenu,0,1992
FlowVizMenu,0,1993
FlowVizMenu,0,1994
FlowVizMenu,0,1995
FlowVizMenu,0,1996
FlowVizMenu,0,1997
FlowVizMenu,0,1998
FlowVizMenu,0,1999
FlowVizMenu,0,2000
FlowVizMenu,0,2001
FlowVizMenu,0,2002
FlowVizMenu,0,2003
FlowVizMenu,0,2004
FlowVizMenu,0,2005
FlowVizMenu,0,2006
FlowVizMenu,0,2007
FlowVizMenu,0,2008
FlowVizMenu,0,2009
FlowVizMenu,1,2010
FlowVizMenu,0,2011
FlowVizMenu,0,2012
FlowVizMenu,0,2013
FlowVizMenu,0,2014
FlowVizMenu,0,2015
Focus+Context,0,1990
Focus+Context,0,1991
Focus+Context,0,1992
Focus+Context,0,1993
Focus+Context,0,1994
Focus+Context,0,1995
Focus+Context,0,1996
Focus+Context,0,1997
Focus+Context,0,1998
Focus+Context,0,1999
Focus+Context,0,2000
Focus+Context,0,2001
Focus+Context,0,2002
Focus+Context,0,2003
Focus+Context,0,2004
Focus+Context,0,2005
Focus+Context,0,2006
Focus+Context,0,2007
Focus+Context,0,2008
Focus+Context,0,2009
Focus+Context,1,2010
Focus+Context,0,2011
Focus+Context,0,2012
Focus+Context,0,2013
Focus+Context,0,2014
Focus+Context,0,2015
Framework,0,1990
Framework,0,1991
Framework,0,1992
Framework,0,1993
Framework,0,1994
Framework,0,1995
Framework,0,1996
Framework,0,1997
Framework,0,1998
Framework,0,1999
Framework,0,2000
Framework,0,2001
Framework,0,2002
Framework,0,2003
Framework,0,2004
Framework,0,2005
Framework,0,2006
Framework,0,2007
Framework,1,2008
Framework,0,2009
Framework,0,2010
Framework,0,2011
Framework,0,2012
Framework,0,2013
Framework,0,2014
Framework,0,2015
FromDaDy,0,1990
FromDaDy,0,1991
FromDaDy,0,1992
FromDaDy,0,1993
FromDaDy,0,1994
FromDaDy,0,1995
FromDaDy,0,1996
FromDaDy,0,1997
FromDaDy,0,1998
FromDaDy,0,1999
FromDaDy,0,2000
FromDaDy,0,2001
FromDaDy,0,2002
FromDaDy,0,2003
FromDaDy,0,2004
FromDaDy,0,2005
FromDaDy,0,2006
FromDaDy,0,2007
FromDaDy,0,2008
FromDaDy,1,2009
FromDaDy,0,2010
FromDaDy,0,2011
FromDaDy,0,2012
FromDaDy,0,2013
FromDaDy,0,2014
FromDaDy,0,2015
functional design,0,1990
functional design,0,1991
functional design,0,1992
functional design,0,1993
functional design,0,1994
functional design,1,1995
functional design,0,1996
functional design,0,1997
functional design,0,1998
functional design,0,1999
functional design,0,2000
functional design,0,2001
functional design,0,2002
functional design,0,2003
functional design,0,2004
functional design,0,2005
functional design,0,2006
functional design,0,2007
functional design,0,2008
functional design,0,2009
functional design,0,2010
functional design,0,2011
functional design,0,2012
functional design,0,2013
functional design,0,2014
functional design,0,2015
FundExplorer,0,1990
FundExplorer,0,1991
FundExplorer,0,1992
FundExplorer,0,1993
FundExplorer,0,1994
FundExplorer,0,1995
FundExplorer,0,1996
FundExplorer,0,1997
FundExplorer,0,1998
FundExplorer,0,1999
FundExplorer,0,2000
FundExplorer,0,2001
FundExplorer,0,2002
FundExplorer,1,2003
FundExplorer,0,2004
FundExplorer,0,2005
FundExplorer,0,2006
FundExplorer,0,2007
FundExplorer,0,2008
FundExplorer,0,2009
FundExplorer,0,2010
FundExplorer,0,2011
FundExplorer,0,2012
FundExplorer,0,2013
FundExplorer,0,2014
FundExplorer,0,2015
GADGET/IV,0,1990
GADGET/IV,0,1991
GADGET/IV,0,1992
GADGET/IV,0,1993
GADGET/IV,0,1994
GADGET/IV,0,1995
GADGET/IV,0,1996
GADGET/IV,0,1997
GADGET/IV,0,1998
GADGET/IV,0,1999
GADGET/IV,1,2000
GADGET/IV,0,2001
GADGET/IV,0,2002
GADGET/IV,0,2003
GADGET/IV,0,2004
GADGET/IV,0,2005
GADGET/IV,0,2006
GADGET/IV,0,2007
GADGET/IV,0,2008
GADGET/IV,0,2009
GADGET/IV,0,2010
GADGET/IV,0,2011
GADGET/IV,0,2012
GADGET/IV,0,2013
GADGET/IV,0,2014
GADGET/IV,0,2015
genealogical graph,0,1990
genealogical graph,0,1991
genealogical graph,0,1992
genealogical graph,0,1993
genealogical graph,0,1994
genealogical graph,0,1995
genealogical graph,0,1996
genealogical graph,0,1997
genealogical graph,0,1998
genealogical graph,0,1999
genealogical graph,0,2000
genealogical graph,0,2001
genealogical graph,0,2002
genealogical graph,0,2003
genealogical graph,0,2004
genealogical graph,1,2005
genealogical graph,0,2006
genealogical graph,0,2007
genealogical graph,0,2008
genealogical graph,0,2009
genealogical graph,0,2010
genealogical graph,0,2011
genealogical graph,0,2012
genealogical graph,0,2013
genealogical graph,0,2014
genealogical graph,0,2015
GeneaQuilts,0,1990
GeneaQuilts,0,1991
GeneaQuilts,0,1992
GeneaQuilts,0,1993
GeneaQuilts,0,1994
GeneaQuilts,0,1995
GeneaQuilts,0,1996
GeneaQuilts,0,1997
GeneaQuilts,0,1998
GeneaQuilts,0,1999
GeneaQuilts,0,2000
GeneaQuilts,0,2001
